ad_id,type,price,area,bedrooms,bathrooms,level,furnished,rent,city,region
Ad id 194110536,apartment,350,80,3,1,1,yes,yes,alexandria,montazah
Ad id 194110421,apartment,1950,80,2,1,4,no,yes,giza,hadayek al-ahram
Ad id 194110491,apartment,23000,143,2,2,1,yes,yes,cairo,new cairo - el tagamoa
Ad id 194110454,apartment,15000,250,3,2,3,,yes,cairo,nasr city
Ad id 194110393,apartment,13000,120,2,1,3,yes,yes,giza,sheikh zayed
Ad id 194110354,apartment,8000,200,3,2,3,no,yes,cairo,heliopolis
Ad id 194110249,apartment,3000,100,3,1,7,no,yes,cairo,ain shams
Ad id 194110323,apartment,17500,230,3,2,1,,yes,cairo,new cairo - el tagamoa
Ad id 194110319,apartment,7000,70,2,1,ground,no,yes,cairo,new cairo - el tagamoa
Ad id 194110303,apartment,18000,88,1,1,2,yes,yes,cairo,new cairo - el tagamoa
Ad id 194110283,apartment,15000,116,3,2,3,yes,yes,cairo,madinaty
Ad id 194110267,apartment,7000,140,3,2,5,no,yes,cairo,madinaty
Ad id 194110259,apartment,15000,140,3,2,2,no,yes,cairo,new cairo - el tagamoa
Ad id 194110247,apartment,9000,165,3,2,3,no,yes,cairo,new cairo - el tagamoa
Ad id 194110237,apartment,7500,143,3,1,2,no,yes,cairo,madinaty
Ad id 194110216,apartment,800,141,2,1,4,,yes,cairo,heliopolis
Ad id 194110204,apartment,600,90,2,1,10+,yes,yes,alexandria,miami
Ad id 194110187,apartment,14000,200,3,2,10,yes,yes,giza,mohandessin
Ad id 194110186,apartment,13000,124,3,2,ground,yes,yes,cairo,madinaty
Ad id 194110137,apartment,250,90,2,1,9,yes,yes,alexandria,mandara
Ad id 194270202,apartment,8200000,170,3,3,2,,no,cairo,new cairo - el tagamoa
Ad id 194270201,apartment,1800000,185,3,2,3,no,no,giza,sheikh zayed
Ad id 194267164,apartment,297000,233,4,4,2,,no,giza,6th of october
Ad id 194236752,apartment,205000,199,4,4,2,no,no,cairo,new cairo - el tagamoa
Ad id 194270192,apartment,950000,140,3,2,2,no,no,alexandria,agami
Ad id 194270188,apartment,180000,80,2,1,1,no,no,alexandria,nakheel
Ad id 194270184,apartment,1200150,127,2,1,5,no,no,cairo,mokattam
Ad id 194270176,apartment,1960200,163,3,2,4,no,no,cairo,new cairo - el tagamoa
Ad id 194265764,apartment,2700000,147,3,2,2,no,no,cairo,new cairo - el tagamoa
Ad id 194264389,apartment,5100000,161,3,3,2,no,no,cairo,new cairo - el tagamoa
Ad id 194263799,apartment,715000,130,3,3,ground,,no,giza,6th of october
Ad id 194252974,apartment,1325000,230,3,3,2,,no,giza,sheikh zayed
Ad id 194250891,apartment,2800000,155,3,3,2,no,no,cairo,new capital city
Ad id 194270122,apartment,3350000,188,3,3,ground,no,no,giza,sheikh zayed
Ad id 194270019,apartment,1750000,170,3,2,3,no,no,cairo,nasr city
Ad id 194267737,apartment,2530000,204,3,3,3,,no,giza,sheikh zayed
Ad id 194265260,apartment,3700000,155,3,3,3,no,no,cairo,new cairo - el tagamoa
Ad id 194264743,apartment,2900000,155,3,3,3,no,no,cairo,sheraton
Ad id 194252814,apartment,1400000,175,3,3,3,no,no,cairo,new capital city
Ad id 194252428,apartment,1680000,177,3,3,3,no,no,giza,6th of october
Ad id 194270107,apartment,250000,150,3,3,2,no,no,cairo,new cairo - el tagamoa
Ad id 194270094,duplex,6000000,300,5,4,ground,no,no,cairo,new cairo - el tagamoa
Ad id 194270092,apartment,3200000,255,3,2,10+,no,no,alexandria,smoha
Ad id 194270086,apartment,1500000,130,2,1,3,yes,no,cairo,new cairo - el tagamoa
Ad id 194256449,duplex,2700000,250,3,3,ground,,no,cairo,new cairo - el tagamoa
Ad id 194270043,apartment,2910000,120,2,1,2,yes,no,cairo,new cairo - el tagamoa
Ad id 194270033,apartment,1870000,160,3,2,2,,no,cairo,new cairo - el tagamoa
Ad id 194270024,apartment,1800000,68,1,1,3,,no,cairo,new capital city
Ad id 194269997,apartment,3450000,135,3,3,ground,no,no,giza,6th of october
Ad id 194268672,apartment,2500000,126,2,2,3,no,no,cairo,new capital city
Ad id 194266986,apartment,2500000,172,3,3,2,no,no,giza,6th of october
Ad id 194266559,apartment,4200000,220,3,2,2,no,no,cairo,new cairo - el tagamoa
Ad id 194265580,apartment,1090000,136,2,2,2,no,no,cairo,new capital city
Ad id 194265391,apartment,1800000,140,3,2,2,yes,no,cairo,madinaty
Ad id 194263944,apartment,2600000,151,3,2,3,no,no,cairo,new capital city
Ad id 194263812,apartment,2300000,147,3,2,3,no,no,cairo,new capital city
Ad id 194257670,apartment,2900000,200,3,2,1,,no,cairo,new cairo - el tagamoa
Ad id 194257261,apartment,1450000,110,2,1,2,,no,cairo,new cairo - el tagamoa
Ad id 194257037,duplex,2000000,400,4,3,ground,,no,giza,hadayek al-ahram
Ad id 194256939,apartment,2650000,287,3,1,7,,no,cairo,maadi
Ad id 194256549,duplex,2200000,250,3,3,1,,no,giza,6th of october
Ad id 194079132,apartment,290000,150,3,2,2,no,no,cairo,new cairo - el tagamoa
Ad id 194064646,apartment,280000,185,3,2,2,no,no,cairo,new cairo - el tagamoa
Ad id 193942488,apartment,250000,150,3,3,2,no,no,cairo,new cairo - el tagamoa
Ad id 194110119,apartment,19900,198,3,3,1,no,yes,giza,sheikh zayed
Ad id 194110118,apartment,12000,80,2,1,ground,yes,yes,cairo,madinaty
Ad id 194110112,apartment,23000,305,3,3,1,no,yes,cairo,rehab city
Ad id 194006606,apartment,3000,118,3,1,1,no,yes,giza,6th of october
Ad id 194110089,apartment,14000,200,3,2,ground,no,yes,cairo,new cairo - el tagamoa
Ad id 194110087,apartment,7000,135,3,2,4,no,yes,cairo,madinaty
Ad id 194110086,apartment,9000,96,2,2,1,yes,yes,cairo,madinaty
Ad id 194110082,apartment,350,80,2,1,3,yes,yes,alexandria,montazah
Ad id 194110065,duplex,14000,300,3,2,1,no,yes,cairo,new cairo - el tagamoa
Ad id 194110048,apartment,5500,103,3,2,ground,no,yes,cairo,madinaty
Ad id 194083379,apartment,3500,115,3,1,2,no,yes,giza,6th of october
Ad id 192137534,apartment,3500,180,3,2,4,,yes,giza,hadayek al-ahram
Ad id 194109985,apartment,23000,305,5,4,1,no,yes,cairo,rehab city
Ad id 194081475,apartment,3200,115,3,1,5,no,yes,cairo,new cairo - el tagamoa
Ad id 194109926,apartment,20000,211,3,3,3,,yes,cairo,madinaty
Ad id 194109917,studio,5000,60,1,1,8,no,yes,cairo,downtown cairo
Ad id 194109897,apartment,17000,240,3,3,10,no,yes,giza,dokki
Ad id 194109860,apartment,11000,96,2,2,5,yes,yes,cairo,madinaty
Ad id 194109858,apartment,10000,211,3,3,6,no,yes,cairo,madinaty
Ad id 194109854,apartment,5000,200,3,2,3,,yes,sohag,markaz sohag
Ad id 194109827,apartment,12000,116,3,2,1,yes,yes,cairo,madinaty
Ad id 194109787,apartment,20000,170,3,2,10+,yes,yes,alexandria,camp caesar
Ad id 194109783,apartment,15000,135,3,2,1,yes,yes,giza,sheikh zayed
Ad id 194109766,apartment,5500,96,2,2,1,no,yes,cairo,madinaty
Ad id 194109763,apartment,10000,96,2,2,1,yes,yes,cairo,madinaty
Ad id 194109754,apartment,18000,96,2,2,3,yes,yes,cairo,madinaty
Ad id 192378952,apartment,2500,200,3,2,2,,yes,giza,faisal
Ad id 194109741,studio,16000,76,1,1,ground,yes,yes,cairo,new cairo - el tagamoa
Ad id 194109739,apartment,10000,110,2,1,9,yes,yes,cairo,sheraton
Ad id 194109738,apartment,10000,108,3,2,ground,no,yes,cairo,rehab city
Ad id 194109718,apartment,10000,250,4,2,ground,no,yes,cairo,nasr city
Ad id 194024805,apartment,25000,177,3,2,ground,no,yes,cairo,new cairo - el tagamoa
Ad id 194014180,apartment,20000,190,3,4,2,no,yes,cairo,new cairo - el tagamoa
Ad id 194080443,apartment,21000,202,3,3,2,no,yes,cairo,new cairo - el tagamoa
Ad id 194109634,apartment,20000,143,3,2,4,yes,yes,cairo,madinaty
Ad id 194109594,apartment,4000,120,3,1,5,no,yes,cairo,new cairo - el tagamoa
Ad id 194108821,apartment,2800,145,3,1,6,no,yes,alexandria,seyouf
Ad id 194100868,apartment,3300,70,2,1,3,yes,yes,alexandria,schutz
Ad id 191462081,apartment,250,180,2,2,3,yes,yes,cairo,sheraton
Ad id 194109541,apartment,18000,170,3,3,1,yes,yes,giza,sheikh zayed
Ad id 194109516,apartment,400,95,2,1,5,yes,yes,alexandria,mandara
Ad id 194109453,apartment,10000,108,3,2,ground,no,yes,cairo,rehab city
Ad id 194109431,apartment,4300,140,2,1,10+,yes,yes,alexandria,mandara
Ad id 194109428,apartment,7500,155,3,3,3,no,yes,cairo,rehab city
Ad id 194109194,apartment,6500,99,2,1,4,no,yes,cairo,rehab city
Ad id 193942488,apartment,250000,150,3,3,2,no,no,cairo,new cairo - el tagamoa
Ad id 194270015,apartment,1850000,155,3,3,ground,no,no,cairo,new capital city
Ad id 194270007,apartment,3600000,245,3,3,ground,yes,no,cairo,madinaty
Ad id 194270005,duplex,4410000,235,3,3,4,,no,cairo,new cairo - el tagamoa
Ad id 194269994,apartment,1171800,124,2,1,5,no,no,cairo,mokattam
Ad id 194269981,apartment,3300000,260,3,3,4,yes,no,giza,6th of october
Ad id 194269966,apartment,2000000,210,3,2,1,no,no,giza,sheikh zayed
Ad id 194269960,apartment,2350000,167,3,3,1,no,no,cairo,new cairo - el tagamoa
Ad id 194269958,penthouse,3950000,223,3,3,3,no,no,cairo,new cairo - el tagamoa
Ad id 194269936,apartment,950000,125,3,1,2,no,no,alexandria,miami
Ad id 194268805,apartment,1300000,135,3,1,7,no,no,alexandria,smoha
Ad id 193532114,apartment,750000,140,3,2,ground,,no,giza,6th of october
Ad id 194269931,apartment,2500000,230,3,2,1,no,no,alexandria,laurent
Ad id 194269926,studio,200000,75,1,1,ground,,no,cairo,new cairo - el tagamoa
Ad id 194269925,apartment,500000,217,3,3,2,,no,cairo,maadi
Ad id 194269923,penthouse,4497000,220,2,3,3,no,no,cairo,new cairo - el tagamoa
Ad id 194269912,duplex,6095000,246,4,4,ground,no,no,giza,sheikh zayed
Ad id 194269695,apartment,2500000,172,3,3,2,no,no,giza,6th of october
Ad id 193874280,apartment,2075000,128,2,2,ground,no,no,cairo,new cairo - el tagamoa
Ad id 193873901,apartment,2900000,220,3,3,1,no,no,cairo,new cairo - el tagamoa
Ad id 194269885,apartment,2300000,190,3,3,3,no,no,giza,sheikh zayed
Ad id 194269884,apartment,1650000,83,2,1,4,no,no,cairo,madinaty
Ad id 194269871,penthouse,3200000,185,3,3,highest,,no,cairo,shorouk city
Ad id 194269862,penthouse,2300000,110,3,2,4,no,no,giza,6th of october
Ad id 193931739,apartment,3600000,140,3,2,ground,no,no,cairo,madinaty
Ad id 193873482,apartment,2700000,200,3,3,ground,yes,no,cairo,new cairo - el tagamoa
Ad id 194269840,apartment,750000,135,3,1,7,no,no,alexandria,agami
Ad id 194269834,apartment,1700000,150,2,1,4,no,no,cairo,nasr city
Ad id 194269825,apartment,4250000,233,4,3,2,,no,cairo,new cairo - el tagamoa
Ad id 194269820,apartment,2400000,160,3,3,6,no,no,cairo,new capital city
Ad id 194024702,apartment,1410000,188,3,3,2,,no,giza,6th of october
Ad id 194269793,apartment,1100000,222,3,3,ground,,no,cairo,new cairo - el tagamoa
Ad id 194269789,apartment,500000,250,2,1,4,no,no,giza,6th of october
Ad id 194269785,apartment,1219050,129,2,1,5,no,no,cairo,mokattam
Ad id 194269783,apartment,1600000,158,2,1,2,no,no,giza,sheikh zayed
Ad id 194269777,apartment,420000,99,2,1,4,no,no,giza,hadayek al-ahram
Ad id 194143821,apartment,250000,150,3,2,3,,no,cairo,heliopolis
Ad id 194269751,apartment,5700000,380,3,3,8,no,no,alexandria,camp caesar
Ad id 194269746,apartment,1939000,210,3,2,2,no,no,giza,6th of october
Ad id 194269744,penthouse,331000,252,4,4,4,,no,cairo,new cairo - el tagamoa
Ad id 194269735,apartment,2160000,166,3,3,3,no,no,cairo,new capital city
Ad id 194269733,apartment,2030000,135,2,2,2,no,no,cairo,new cairo - el tagamoa
Ad id 194269728,apartment,114000,170,3,3,ground,,no,giza,sheikh zayed
Ad id 194269727,duplex,3249000,239,3,3,ground,no,no,giza,6th of october
Ad id 194269720,apartment,2400000,175,3,3,1,no,no,cairo,new cairo - el tagamoa
Ad id 194109377,apartment,6000,131,3,2,4,no,yes,cairo,madinaty
Ad id 194109358,apartment,11000,241,6,2,5,no,yes,alexandria,raml station
Ad id 194001100,apartment,7500,120,3,1,5,no,yes,alexandria,roushdy
Ad id 193916096,apartment,4500,125,2,1,10+,no,yes,alexandria,sidi beshr
Ad id 194109316,apartment,5500,130,3,2,5,no,yes,giza,6th of october
Ad id 194109310,apartment,5000,140,2,2,ground,no,yes,cairo,new cairo - el tagamoa
Ad id 194109291,apartment,300,90,2,1,4,yes,yes,alexandria,mandara
Ad id 194109283,apartment,7500,155,3,3,2,no,yes,cairo,rehab city
Ad id 194109212,apartment,7500,157,3,3,2,no,yes,cairo,rehab city
Ad id 194109205,apartment,15000,99,2,1,3,yes,yes,cairo,rehab city
Ad id 194109169,apartment,7500,180,4,2,1,no,yes,cairo,nasr city
Ad id 181690960,apartment,3200,140,3,1,3,no,yes,damietta,new damietta
Ad id 194109110,apartment,40000,320,4,3,ground,,yes,cairo,new cairo - el tagamoa
Ad id 194109052,apartment,13000,300,4,3,1,no,yes,cairo,new cairo - el tagamoa
Ad id 193221821,apartment,1500,220,2,3,5,yes,yes,giza,mohandessin
Ad id 194109042,apartment,12000,200,3,2,2,yes,yes,cairo,new cairo - el tagamoa
Ad id 194109038,apartment,23000,305,5,3,1,no,yes,cairo,rehab city
Ad id 194109027,apartment,9000,150,3,2,3,yes,yes,cairo,sheraton
Ad id 194109020,apartment,6500,165,3,2,2,no,yes,giza,sheikh zayed
Ad id 194108994,apartment,6000,250,2,2,3,no,yes,cairo,new cairo - el tagamoa
Ad id 194108976,studio,3100,50,1,1,ground,yes,yes,giza,6th of october
Ad id 194108960,apartment,12000,200,3,3,2,no,yes,cairo,new cairo - el tagamoa
Ad id 194108957,apartment,17000,272,4,3,3,no,yes,cairo,rehab city
Ad id 194108949,apartment,7000,140,3,2,1,no,yes,cairo,new cairo - el tagamoa
Ad id 194108946,apartment,20000,140,3,2,ground,yes,yes,cairo,madinaty
Ad id 194108945,apartment,5000,72,2,1,3,no,yes,cairo,madinaty
Ad id 190144557,apartment,9000,245,3,2,3,no,yes,cairo,new cairo - el tagamoa
Ad id 194108921,apartment,5500,108,3,2,ground,no,yes,cairo,madinaty
Ad id 194108913,apartment,9500,143,3,2,1,no,yes,cairo,madinaty
Ad id 194108907,apartment,15000,175,3,3,1,yes,yes,cairo,madinaty
Ad id 194108900,apartment,12000,350,3,3,ground,no,yes,cairo,new cairo - el tagamoa
Ad id 194108896,apartment,10000,120,2,1,5,yes,yes,cairo,sheraton
Ad id 194108884,apartment,16000,260,4,3,2,no,yes,cairo,rehab city
Ad id 194108881,apartment,17000,160,3,2,1,no,yes,cairo,new cairo - el tagamoa
Ad id 194108816,apartment,4000,130,3,2,1,no,yes,cairo,new cairo - el tagamoa
Ad id 194108812,apartment,4500,72,2,1,2,no,yes,cairo,madinaty
Ad id 194108784,apartment,8000,165,3,1,5,no,yes,cairo,nasr city
Ad id 194108708,apartment,11500,210,3,2,4,no,yes,alexandria,laurent
Ad id 194108648,apartment,18000,151,3,2,1,yes,yes,giza,sheikh zayed
Ad id 194108634,apartment,3500,95,3,1,5,no,yes,cairo,badr city
Ad id 194108620,apartment,40000,280,3,5,3,yes,yes,giza,sheikh zayed
Ad id 194108605,apartment,7000,140,3,2,5,no,yes,cairo,madinaty
Ad id 194108599,apartment,7000,99,2,1,5,no,yes,cairo,rehab city
Ad id 191169858,apartment,15000,2,3,2,2,no,yes,cairo,heliopolis
Ad id 194108557,duplex,8000,100,2,1,ground,yes,yes,giza,sheikh zayed
Ad id 194269707,apartment,250000,80,2,1,5,yes,no,alexandria,nakheel
Ad id 194269690,apartment,1125000,125,3,2,8,no,no,cairo,nasr city
Ad id 194269686,apartment,420000,177,3,3,3,,no,cairo,new cairo - el tagamoa
Ad id 194269680,apartment,1750000,170,3,3,3,no,no,giza,6th of october
Ad id 194269676,apartment,3000000,99,1,1,2,no,no,giza,sheikh zayed
Ad id 194269675,apartment,4500000,270,4,4,2,,no,cairo,new cairo - el tagamoa
Ad id 194269674,apartment,660000,115,3,1,5,no,no,cairo,new cairo - el tagamoa
Ad id 194269668,apartment,3300000,214,4,3,4,,no,cairo,new cairo - el tagamoa
Ad id 193775829,apartment,1600000,140,2,2,1,,no,alexandria,laurent
Ad id 194269649,apartment,6874000,180,3,3,ground,no,no,cairo,new cairo - el tagamoa
Ad id 194269640,apartment,4100000,165,3,3,4,no,no,cairo,madinaty
Ad id 194269626,apartment,820000,260,3,2,10+,no,no,alexandria,agami
Ad id 194269601,apartment,1500000,125,2,2,10,yes,no,alexandria,bolkly
Ad id 194230530,apartment,2100000,157,3,2,8,no,no,alexandria,laurent
Ad id 193951508,apartment,1850000,156,2,2,1,,no,cairo,new cairo - el tagamoa
Ad id 193372445,apartment,3700000,187,3,2,4,no,no,alexandria,al hadrah
Ad id 190640696,apartment,5000000,236,3,3,ground,no,no,cairo,new cairo - el tagamoa
Ad id 194269591,duplex,2500000,300,3,2,ground,no,no,cairo,new cairo - el tagamoa
Ad id 194269584,apartment,1350000,160,3,3,3,no,no,giza,sheikh zayed
Ad id 194269583,apartment,600000,170,3,3,1,,no,giza,6th of october
Ad id 194269581,apartment,700000,145,3,2,1,,no,giza,6th of october
Ad id 194269574,apartment,5519000,165,3,3,3,no,no,cairo,new cairo - el tagamoa
Ad id 194269571,apartment,380000,130,2,2,3,,no,cairo,new cairo - el tagamoa
Ad id 194269568,apartment,1650000,90,2,1,1,no,no,cairo,rehab city
Ad id 194269565,apartment,2850000,180,3,3,2,no,no,cairo,new cairo - el tagamoa
Ad id 194269564,duplex,6200000,215,3,3,2,no,no,cairo,new cairo - el tagamoa
Ad id 194269549,apartment,820000,125,3,1,3,,no,cairo,obour city
Ad id 194269533,apartment,1150000,152,3,2,1,,no,cairo,new cairo - el tagamoa
Ad id 194269527,apartment,600000,135,3,2,1,no,no,giza,hadayek 6th of october
Ad id 194194915,apartment,4100000,205,3,3,5,no,no,alexandria,kafr abdo
Ad id 194269523,apartment,1575000,210,4,3,2,no,no,giza,6th of october
Ad id 194269512,apartment,200000,175,3,2,2,no,no,giza,hadayek 6th of october
Ad id 194269510,apartment,1350000,180,3,2,2,no,no,cairo,obour city
Ad id 194269503,apartment,3750000,345,2,2,10+,,no,cairo,new cairo - el tagamoa
Ad id 194269497,penthouse,2250000,175,3,3,3,no,no,cairo,new cairo - el tagamoa
Ad id 194269490,apartment,550000,115,3,1,4,no,no,cairo,new cairo - el tagamoa
Ad id 194269489,apartment,2600000,235,3,3,1,no,no,giza,sheikh zayed
Ad id 194269484,apartment,8000000,214,3,4,1,no,no,cairo,new cairo - el tagamoa
Ad id 194269474,apartment,2000000,217,3,3,1,no,no,giza,sheikh zayed
Ad id 194269473,apartment,1650000,192,3,3,10,no,no,cairo,zahraa al maadi
Ad id 194269438,apartment,495000,120,3,2,1,no,no,giza,hadayek 6th of october
Ad id 194269427,apartment,1575000,210,4,3,2,no,no,giza,west somid
Ad id 192673823,apartment,4500000,149,3,3,3,no,no,giza,sheikh zayed
Ad id 194269413,apartment,680000,135,3,1,6,no,no,alexandria,agami
Ad id 194269398,apartment,2000000,92,2,1,ground,no,no,cairo,rehab city
Ad id 194108473,apartment,4000,85,2,1,1,yes,yes,cairo,badr city
Ad id 194108483,penthouse,34000,260,4,4,3,,yes,cairo,new cairo - el tagamoa
Ad id 194108471,apartment,9000,150,2,2,1,no,yes,cairo,nasr city
Ad id 193932085,apartment,300000,150,3,3,2,no,yes,cairo,new cairo - el tagamoa
Ad id 194108439,apartment,5500,78,3,2,3,,yes,cairo,madinaty
Ad id 194108431,apartment,20000,300,4,3,1,no,yes,cairo,nasr city
Ad id 194108427,apartment,9000,180,3,2,3,no,yes,cairo,nasr city
Ad id 194108404,apartment,10000,211,3,3,6,no,yes,cairo,madinaty
Ad id 193931800,duplex,22000,146,2,3,7,yes,yes,cairo,new cairo - el tagamoa
Ad id 194108345,apartment,13000,85,1,2,1,yes,yes,cairo,new cairo - el tagamoa
Ad id 194108339,studio,6000,40,1,1,4,no,yes,giza,dokki
Ad id 194108332,apartment,11000,143,2,2,1,,yes,cairo,new cairo - el tagamoa
Ad id 194108329,apartment,5000,170,3,2,3,no,yes,alexandria,laurent
Ad id 194108303,apartment,7000,150,3,2,7,no,yes,cairo,nasr city
Ad id 194108291,apartment,5500,107,2,1,4,no,yes,cairo,madinaty
Ad id 193981062,penthouse,30000,200,3,3,3,yes,yes,cairo,new cairo - el tagamoa
Ad id 194108204,apartment,8000,200,3,2,2,yes,yes,cairo,nasr city
Ad id 194108168,apartment,18000,150,3,2,3,yes,yes,giza,sheikh zayed
Ad id 194108143,apartment,22000,146,2,2,1,yes,yes,cairo,new cairo - el tagamoa
Ad id 194108107,apartment,4500,120,3,1,1,no,yes,cairo,nasr city
Ad id 194108145,duplex,18000,234,3,3,ground,,yes,giza,sheikh zayed
Ad id 194108133,apartment,5250,91,2,1,3,no,yes,cairo,madinaty
Ad id 194108116,duplex,18000,380,2,3,ground,yes,yes,cairo,new cairo - el tagamoa
Ad id 194108079,studio,13000,32,1,1,3,yes,yes,giza,sheikh zayed
Ad id 194108069,apartment,18000,150,2,1,10,yes,yes,giza,mohandessin
Ad id 194108051,apartment,3200,130,3,2,3,no,yes,cairo,new cairo - el tagamoa
Ad id 194108039,apartment,9000,135,3,1,1,no,yes,alexandria,sporting
Ad id 194108026,duplex,25000,400,5,4,ground,yes,yes,cairo,shorouk city
Ad id 194098018,apartment,6000,116,3,2,2,,yes,cairo,madinaty
Ad id 194107978,studio,17000,88,1,1,2,yes,yes,cairo,new cairo - el tagamoa
Ad id 194107962,apartment,9000,200,3,2,ground,,yes,cairo,nasr city
Ad id 194107930,apartment,15000,90,1,1,ground,yes,yes,cairo,rehab city
Ad id 193927154,apartment,22000,274,3,3,1,no,yes,cairo,new cairo - el tagamoa
Ad id 194107854,apartment,7000,116,3,2,5,no,yes,cairo,madinaty
Ad id 194107683,apartment,2500,100,1,1,ground,yes,yes,south sinai,sharm al-sheikh
Ad id 193896443,apartment,23000,130,2,2,2,yes,yes,cairo,new cairo - el tagamoa
Ad id 194107676,penthouse,15000,250,3,3,5,no,yes,cairo,new cairo - el tagamoa
Ad id 194107589,apartment,1400,90,1,1,10,,yes,alexandria,fleming
Ad id 193891936,apartment,10000,99,2,2,ground,,yes,cairo,new cairo - el tagamoa
Ad id 192261010,duplex,32000,235,3,3,4,,yes,cairo,new cairo - el tagamoa
Ad id 193857131,apartment,14000,160,3,2,1,,yes,cairo,new cairo - el tagamoa
Ad id 193289622,apartment,28500,289,4,3,3,,yes,cairo,new cairo - el tagamoa
Ad id 192258918,penthouse,35000,240,3,3,3,,yes,cairo,new cairo - el tagamoa
Ad id 194107584,apartment,500,120,2,1,3,yes,yes,cairo,sheraton
Ad id 194107457,apartment,9000,165,3,3,2,no,yes,cairo,madinaty
Ad id 194269398,apartment,2000000,92,2,1,ground,no,no,cairo,rehab city
Ad id 194269396,apartment,2540000,275,3,3,3,,no,giza,6th of october
